S1,S2
406693.0932109716,315.68591992911246
406753.3566737642,315.75599021095337
406767.58322360425,315.7852940240399
406781.7881850109,315.75989912312815
406746.6826077661,315.75169297713256
406765.84327709745,315.6890193608038
406750.93173651374,316.3328391557587
406774.0075107277,315.6371391085336
406776.6486765645,316.39187524164646
406805.27165928483,315.81287441471505
406850.33543634036,316.5195090716418
406827.0170695864,316.52673431321756
406849.2084502123,316.48843649618624
406821.88639250596,316.5234470133628
406872.707116738,316.63311549275556
406873.6831198091,316.9298257727724
406862.5970079033,316.85062624347637
406856.54951398977,316.74964039570466
406891.14398830663,316.92202461448386
406860.1881135386,316.97351571467
406963.1884637429,317.0611091030764
406953.5037261787,317.0317331474315
406920.1743946759,316.9696070239555
407002.4020758423,315.76977101252584
407023.7580314994,315.7258329165688
406979.56053107994,315.6574399459307
406978.87976214784,315.6579348136501
406919.1747334244,316.3667540535303
406939.4367014283,316.40556674887864
406937.4393109778,316.4022307617699
406950.352690946,316.3895562558654
406938.7480838656,316.4101297283027
406938.8960258587,316.4109403619243
406955.40595660725,316.37273627996973
406941.17243686935,316.37800911698315
406893.1310278288,316.36785409532644
406933.909556043,316.3619500696665
406956.35462640953,316.5759557844967
406959.72529085947,316.54376728633616
406937.09003037296,316.4918856928437
406892.7303305195,316.38437538047936
406868.1076155518,316.50119728215054
406912.49809414486,316.4745255970108
406927.53366434784,316.47060453040996
406948.2432769709,316.5003917206674
406985.8015482403,316.57757050785307
406958.0275801834,316.04018517193066
406994.8564823936,315.330330031563
406996.7074741678,316.2919776564572
406979.18866989407,315.5816909868725
406966.30308268685,315.5818135617295
406955.46936878,316.234870410468
406946.6114345634,316.20387360337213
406857.4657950503,316.24999075590966
406827.30499767244,316.2691518219073
406890.5228635951,316.2344418440253
406880.96167905204,316.27111308198084
406911.2983591207,316.1386480703647
406889.9163042449,316.2625242932559
406849.94920088473,316.2921586233663
406865.8968562267,316.21223349731457
406878.4837108076,315.5537586155283
406884.43657229666,315.46484334111017
406885.95233778906,315.4794704968387
406909.2167001902,315.5254058588278
406889.337156025,313.90290584437395
406880.39461780747,314.5551303344355
406888.4170724427,314.70112007437325
406913.4935574925,313.7780401774182
406944.51612611243,314.436231447942
406909.37754906394,314.52316035848327
406900.22357421566,314.5737555350815
406906.34380084026,314.56845027685233
406927.15624952404,314.508235362126
406914.65049573174,314.59106220382733
406928.59733688814,314.5608815959733
406951.5099868011,314.4568855204266
406938.2633357645,314.5490700323463
406970.4608617349,314.44222967681003
407001.4525070654,314.5090733309194
406993.09221718076,314.3858981573955
407032.3508500671,314.6117058592832
407047.8993104713,314.68646125247255
407078.4060168663,314.586179415847
407045.0442760181,315.0098546697744
407030.6765943773,314.92693205991924
407018.5882055821,314.857232185299
406996.70422671654,314.90348048235666
406960.46612676774,315.01056156915564
406946.7048633513,314.756673970075
406915.9970487442,314.7566117640674
406941.46810891817,314.065804472137
406897.82939260086,314.092539854238
406854.91511022515,314.143004898689
406888.45922729484,314.10481580082194
406869.72332180216,314.0966349993708
406873.55561880587,314.0667438365889
406779.19768314005,314.24574352178655
406826.1829394322,314.13130804222726
406823.0080816938,315.35740449501674
406843.0214785065,315.0829983307749
406856.60166331514,315.0663325237674
406904.1651274085,315.1173548842738
406924.6780489578,315.8245062723629
406978.8508728719,315.7554078237583
406974.431674414,315.7470142729987
406983.3598410444,315.761650508624
406966.3329448391,315.8092543157282
406968.9830055532,315.73090795698914
406979.85939370067,315.66353184346366
406972.4252941514,315.2813161493242
407030.30736853747,315.32413950891333
407018.8498068211,315.31918956468616
407037.3250600899,314.6044248243241
407003.955025523,315.2381264906755
407043.027492537,314.63545687096496
407031.5370319335,315.1233725492963
407070.97109209636,315.80531771343925
407013.65026675083,315.10205390256544
407055.81631936925,315.07226054587403
407035.6165261453,315.7047015987417
406990.2791868303,315.72283530095046
406999.5596246265,315.0883969213846
407004.4837211118,314.7904481113326
406935.9040398447,314.6497393050729
406943.6583816601,315.3404199901104
406969.17506711715,315.2451872406228
407012.2825263463,315.42800226515527
407008.80189624254,315.2492365622387
406985.12393759476,315.4734956605271
406963.1587325739,315.4833360454517
406961.9484397492,315.4586650016199
406955.0764333019,315.4839759557831
407004.87531748676,315.28845287061023
407005.10132723,315.4834956634342
407017.58403065044,315.33618633252513
407008.625068634,315.4309140802775
407003.5065274559,315.4201276418304
407014.552728146,315.1368313478594
406970.8500492177,315.26003228859565
406959.27883654635,315.2633151480339
406957.9461279034,315.61739456177986
406965.2096441701,315.61177165755055
406955.16723431944,315.62815789481647
406976.0440020636,315.2062136136853
406966.0153144845,315.62791583534863
406939.04477967287,315.633529304515
406908.3284313927,315.7263639509456
406899.2658104365,314.61021425022585
406915.13306153414,315.2405470231383
406937.27803374664,314.5460567789684
406929.65319056186,314.3409333347385
406926.640860993,314.26364162121604
406907.914838878,313.61657488916387
406867.22304232133,313.79671828961534
406874.4905576828,313.75860462303416
406866.84613455145,313.80700018262877
406866.78827033227,313.75384510482377
406881.97235599003,313.7085183886566
406878.280652821,313.69733731740126
406888.3102744984,313.7404744247777
406901.3273191998,313.74501818141476
406939.4266059357,314.3898407487561
406932.8255625245,314.25566780665207
406950.00368987734,314.28984424246397
406980.2640483662,314.2815767861037
406983.2622435615,314.464484609723
407037.3775967974,314.3139422230818
407039.06636115996,314.3545707698595
407032.004445622,314.33720483418034
407037.1435695869,314.3269812278484
407123.1785562251,313.106022633235
407188.3523549067,313.6443814488416
407169.4359538303,313.6196884075684
407181.59413393756,313.46192005904527
407183.9837630995,313.51423661223276
407159.3831235262,314.13534529830304
407139.2211490466,314.1280466722404
407151.0416313977,314.08734509654374
407146.5048783842,314.0876993194068
407173.50523820246,314.139982797639
407208.83471177646,306.00157829201925
407278.32744964084,305.3549201285396
407270.91478948196,305.3177481442985
407294.3592886195,305.316527851429
407331.56102356623,305.3360094843756
407296.3188747496,305.06322540880035
407217.00730053394,305.09882748696305
407194.697061571,305.20627791684035
407242.4211572447,305.321332588635
407186.43961069937,313.3209843209987
407208.4558155227,305.2032717362955
407228.8745461545,305.1872411279188
407223.2007592972,305.34490841384496
407180.11047261267,305.1901612495694
407205.658094034,305.20008463606587
407139.8706203179,314.0769843712764
406972.9515241259,314.6288114952251
407070.52483047906,313.8918469576249
406990.6125566017,314.13388527027035
406958.0082586814,314.19854727284246
407048.5338660597,313.5933782004981
407012.1998442873,313.83750261950127
407058.4660490231,305.5356748898527
406994.81228150247,313.6862449604505
407014.5255109807,313.27731572273643
407009.0298708195,314.1432068003859
406989.07232406765,313.47447219916126
406943.169527334,313.46794532849356
406917.40651532175,313.62951686706623
406900.3704265098,314.54041317752785
406902.7202248335,314.35964560646613
406800.051818278,313.99843050324176
406757.2867430265,314.38961725867733
406777.732858455,314.3915419806802
406838.09941186296,330.39191325223624
406866.0629773477,330.3462379125227
406867.5430283504,330.1792597950319
406897.3149341866,330.28607792834964
406946.3849841074,330.41911658527283
406951.73294830526,331.2830615456801
406949.67310498795,331.3382000990569
406953.7624309693,331.2998406784235
406963.8616921735,331.3178413534067
406917.0711941724,330.6360000391939
406925.4034983108,330.6942893722393
406856.68956110586,330.80309256782965
406864.50597737887,273.02436233190167
406878.0752323176,291.47584498932
406866.07437146484,291.5158571260485
406950.4515956685,291.3378153748727
406955.90924897953,291.5074288321667
407027.6537333559,291.31685826746167
406960.92714145075,291.6505375098001
406975.5003542269,291.66758250745005
406948.8104635807,291.6565808412664
406971.23679420404,292.0023447042103
406939.48137340206,291.9746419377424
406989.25102054654,292.0279191050342
406969.77137906826,291.9444026991405
406959.39571249223,291.97326887777206
406949.2405633027,291.2228329927787
406961.9134745925,291.2846326800835
406950.20695695153,291.2196074869118
406974.27695706056,291.2372914550977
406981.8336923567,291.2298204892861
407008.34353626426,291.2353637821757
407006.65995034453,291.22710972929735
406966.1764135372,291.1558583443875
406998.5924338465,291.0945173452344
406966.88841313374,290.85790096659065
406980.5953292535,290.82144144564575
406956.50424771936,290.73047757057464
406972.92895196826,290.72559665424666
406935.39027535915,291.48560704525937
406969.50192056375,290.69358224450684
406990.50725912274,290.583827149174
406900.8766977729,289.83977228771596
406942.4985475941,290.4656451480232
406832.6940769104,289.5625973010174
406873.31333950226,289.9021048905741
406899.19938807946,289.77001704456666
406933.0691618051,289.769902253059
406911.69224957254,289.81344649630637
406885.63027853525,289.7659632457662
406878.4383526951,289.74543050762634
406829.2575992957,289.9312434532748
406841.9377325641,289.8273620777336
406788.6991578625,289.9035186017162
406774.8350990863,290.64194574638884
406765.8060419383,290.0250335699391
406771.9040771145,290.0468263841527
406789.3137332343,289.8929524392546
406819.04845093185,288.83515494895175
406799.1213243955,288.8863754977423
406784.5192172637,288.8144022109731
406785.6771140983,288.8302989427902
406802.14617601095,289.46550367367433
406786.3748221653,288.8507935439939
406792.22314349347,288.9222997434991
406792.69581253687,288.88969713223
406885.5320572359,288.84022522736313
406897.37726227246,289.0435945445126
406965.15537132893,290.1282850116269
406970.1733196301,289.1802161392951
406963.20281224034,289.2407269755665
406949.2737149411,289.02573658776316
406904.31971307384,289.0737187140974
406968.48476397817,289.17003500050254
406950.48158927064,289.3430980001212
406988.6670812436,289.3239124102848
406981.40647481545,290.2624371785954
406962.4903386144,290.23890448813967
406975.11978730676,290.262212633655
406954.06910887687,290.2689163369008
406972.71638380806,290.27405392577936
406974.71267427364,290.32508519205356
406968.828035248,290.32419881344106
407007.054799393,281.5741978027812
407026.9711477616,281.58306189634374
407002.7599543188,281.57740615360706
407014.93176701973,281.57665452349306
407024.2671574475,281.62972038803383
406946.76528647414,289.66483808786336
406925.64204169594,289.53035900439306
406968.47542974795,280.62554317631583
406970.1227231557,280.6141305121144
406959.9122087873,290.2553401146108
406964.2346789467,290.3328982180177
406954.5511828647,290.3540754957923
406915.4023698293,290.27335623288235
406909.2719781041,290.2609653563884
406920.9595383789,290.2662310380919
406934.54932177404,281.4201361342435
406902.46773514216,290.267568705622
406920.5480325158,281.45419278674837
406908.9435652274,290.29356074096296
406834.6911928089,289.28478107317466
406837.21882585075,289.2553159405605
406846.95011631795,289.26814807767363
406816.13960937125,289.28859058690415
406900.1352589691,289.31132307625097
406862.03337764944,289.3342916550071
406871.92804966256,289.3001823156619
406892.46650309925,290.0771248616558
406897.027730614,290.0764150871261
406908.30490766733,281.20982207492995
406990.71839089564,281.79376446326893
406946.38681841147,290.51697098709974
406974.698542013,281.7227508825328
406958.5532995486,290.5598266895874
406946.2571766963,290.12244105833605
406994.1136217745,281.283967682199
406980.8821839853,281.3120067533943
407014.63207308535,281.42385258341824
406983.22365295613,281.4429091674817
406986.81248691346,281.4253890342659
407043.01919152343,281.4818681384925
407017.21650981857,281.44262954240327
407048.10371740063,281.4367704208267
407014.4833237106,281.4310041170862
407049.8558003014,281.4578168431203
407042.66320402484,281.52390975099263
407073.9329977379,281.5330800726868
407068.4502353304,281.5340873693311
407079.97337659996,281.52067707669516
407006.98988741473,281.7025640057226
406963.575495075,281.6040711692376
407009.682605392,281.49096581769527
407003.7320513761,281.24513499098714
407040.6416828218,281.3072259757613
407020.68789907155,281.24650788341484
407014.2093871478,281.14397205403503
406997.0450192158,281.52420061472117
406968.18415507366,281.53645683561683
407003.09189689206,281.5390457850983
407009.18234580447,281.55320032783493
406994.6140302177,281.5144496375278
406999.7801436111,281.4623528378676
407017.07698584866,281.4962941515877
407004.590857816,281.5154207831539
407027.6578978579,285.8484632189696
406997.6715710735,285.8502856692026
406996.69694864884,285.86070033758983
406966.8375224615,285.8480577636378
406964.03110578534,285.85804469728816
406845.4279287342,294.9517684853133
406856.9197442185,294.52448630496957
406857.37201896973,294.36846574918667
406830.5367586841,294.00989468120963
406902.68054587435,293.98694860882534
406926.3404713418,294.03941273639384
406914.20057161216,293.7894937909858
406911.46634622046,293.8689280705591
406901.5327115143,293.7849553511458
406898.9907628812,293.64712249580907
406884.1712065662,293.50667746616955
406889.57019732683,289.54728305204793
406887.6443033185,289.54099032589727
406901.6053605613,289.40783387707694
406908.7256925805,289.75324838136055
406947.56739257945,290.29930339722785
406973.86565614265,290.32578302107584
407010.08649707556,281.49247335122146
406992.1585264285,281.48255508290737
406958.96885931125,290.32805288180464
406981.4623520786,281.7677501392263
407003.20055832923,281.80585025189606
407039.6027908616,281.9423046425803
407008.49189965066,281.8316658693236
407027.85485055036,281.9127813845174
407034.47285374976,281.52482988635415
407012.90187927405,281.5528679923964
407033.1633845861,281.7010329507261
407046.2735284864,281.7073326623307
407053.3784778988,281.71812643745716
407025.33662514016,281.70999790235976
407003.6226878415,281.37039817293027
407034.1842212689,281.48993676415085
407012.02009627025,281.4856665884727
406996.9123725665,281.37689733436105
406996.32462811336,281.3814616524107
407023.2856629969,281.42226757415267
407008.924318817,280.9034524133711
406993.23066943407,280.91893494982713
406990.18439968873,280.89864051326526
406958.3275757563,289.77202351835416
406963.30996723496,280.9351991741648
406944.82984805387,289.77790168161204
406979.1210960609,280.92119518813655
406964.0468139317,289.76263950138616
406938.4515698203,289.74029616007437
406929.55573476333,289.73734297994
406940.4807443513,289.74769652567454
406931.75671765103,289.68365628329707
406990.52735786524,280.8244026456623
406965.8485557347,280.82517709097726
407026.49656252464,280.84104073524566
407004.45336764556,280.86523011014066
407037.23299485084,280.8945316079496
407014.20864754426,280.8649500727968
406990.45322303276,280.8699611741876
407034.2929650009,280.87730255121147
406999.4918456717,280.8832634361795
406998.06251266843,281.26694090391754
406998.7851586396,281.2824410947335
406997.9637646342,281.33726670070826
407037.2326417982,281.572550143088
407043.85072855646,281.8194855427154
406946.4619592269,290.38353823690295
406897.0446099104,290.52920788266397
406923.10544189316,281.5246220982886
406916.7121001085,290.35129429193
406929.8369605464,281.14428555050034
406976.563313764,290.17992730226155
407017.06278630364,281.6711416321119
407027.2029069001,281.6481917995412
407033.7345975279,281.67348729134744
407072.67785334255,281.7379821540501
407048.0513073935,281.65571165915895
407151.48567063035,279.5398421118919
407189.05612822477,280.7872588236244
407173.38142683764,281.9923779147026
407206.5700165332,281.8234216654539
407160.818893619,282.0909120516456
407197.517655698,282.0592390181261
407192.51414146944,282.4779452844007
407197.42235257913,282.32568174942764
407198.9047448015,282.3550141312142
407156.2022291095,282.4851063903777
407105.0299446063,282.47177816837797
407116.5195715632,282.3927123869549
407111.59767784463,282.40379918690553
407103.1395768767,282.3851705738024
407139.9493217037,282.4022361038719
407126.9685015705,282.4243161160956
407118.4695550873,282.4262482718041
407112.7939031498,282.44381244384226
407106.44579089235,282.16663151261145
407074.17951236013,281.4707200473043
407126.4016224052,281.53842718406275
407124.0884439578,281.5652958027283
407137.65245922,281.6879354902668
407245.2138875223,279.29713020863494
407326.4950443062,279.5492604240695
407352.3814350726,279.7316561415728
407336.25531599874,279.88347476785594
407308.13633155945,279.8579360027023
407343.1977223219,279.41051087680245
407409.378654407,278.97186336644796
407391.22582917364,279.0455497447741
407362.715290176,279.0382729448011
407353.3784686933,279.0243956550521
407392.3751837713,279.13664576133266
407418.87631578324,279.0796894343929
407384.4291416178,278.9488143885783
407432.3103802552,278.9974649805698
407419.0498058088,279.0316480857938
407441.6451953902,278.9889860437659
407439.576412055,278.97592229105896
407441.21794379334,279.5481816010298
407445.953549526,278.9418056657299
407449.28922858083,278.9527975937962
407470.07343062374,278.87857496382804
407469.96533141943,278.8480347011444
407513.48455638933,279.62694427345724
407540.7351625436,279.65379543794245
407513.8933300662,279.6498321669826
407420.33056735597,279.7438714566955
407477.3307341642,279.29052463669325
407515.07786421763,279.2471879460569
407341.0543007961,280.35911720947996
407350.596937451,280.12240086598615
407299.55784400564,279.81702449963507
407243.2114065157,279.83666185388705
407186.51166720735,281.24027276671603
407186.20084983343,281.30831606992194
407249.1689167804,280.126031395565
407226.9270212502,280.0600418745392
407234.52200012165,280.0653865564715
407253.12380340794,279.83461683989293
407242.52985226206,279.83167467906094
407228.2685935476,279.84712244184976
407222.96455711895,279.99951887412493
407227.85787441314,280.016109898028
407243.91167040105,280.00444021129
407235.8310036014,280.02981812555356
407238.63246957015,280.0337474253998
407242.5897351361,280.03060662307763
407215.6652121402,280.02265154972423
407242.6334769158,280.03185414262134
407322.13334155804,280.1021625539723
407276.62476697844,280.0989985033083
407282.4177506647,280.154042077892
407299.2559146641,279.82481855693095
407309.57170632615,280.51044731924634
407358.3755657379,280.4212558427166
407380.21063296054,280.2566428947799
407347.6478634096,280.4951624881184
407354.18466926174,280.56915762870915
407353.50792498415,280.55016596990026
407344.73752284644,280.51473083599876
407346.8575058814,280.55895710434265
407357.03056692024,280.53463366670496
407324.97574173805,280.4292911051384
407233.23021598323,280.0410943782804
407163.4464389308,280.9390172002625
407244.72761985863,280.51769445870934
407130.96975019376,281.96798329877123
407198.928404934,280.4966897542387
407183.0699333479,280.3034356531275
407167.2341212782,280.6965726700941
407174.44820566534,280.6821524752476
407192.0845521741,280.87991816708455
407175.648345766,280.86897136490296
407219.5870390465,280.8281411400579
407231.1939365249,281.06218531485075
407218.3465811493,280.9210245816596
407262.41446017654,280.98357235315535
407228.9347578813,280.9559926156919
407266.56782223354,280.9686675495265
407248.0889959612,280.9590049269015
407227.07370771124,280.9635422590979
407230.6612597934,280.8312795612696
407229.0200013384,280.86437843699906
407226.79546128615,280.8697741857543
407201.4272753106,280.8460138897771
407211.08609837265,280.865187878631
407189.6890007927,280.82198036035453
407190.38443453173,280.82427871076766
407139.77364980336,280.8156793744047
407146.1186088329,280.65554228878057
407110.69109459454,281.9754705670423
407154.94263106,280.7265683531541
407087.7843548764,282.0499393223684
407030.3741713043,262.30181505344956
406983.67152370827,261.5498382543614
407043.78131680045,262.0481816458475
407015.0058345334,262.2569568819776
407028.67237660266,262.2507738215462
407010.24321551376,262.131468695864
407023.88398049126,262.22483712568265
407049.2429642621,262.24667668805694
406990.7423039305,262.18508042515066
407104.9733104902,262.3188860972954
407124.3898217526,261.8594861590212
407131.902751145,260.7217243703664
407118.3489966001,260.8140160648574
407128.5079373881,259.9911593156572
407137.02691131557,260.8144692300172
407131.77509222104,261.1170155949817
407119.0631908568,260.88739484854494
407098.03817760805,260.88663494069385
407111.89810527925,260.88268883504963
407114.9405040796,260.84186271909994
407111.5133170449,260.7748849946962
407085.2093330202,260.7532255491914
407018.3698747748,262.0584480684276
407015.33238149475,261.2410239766144
407042.3046578339,261.6465197784709
407060.84922195727,260.26821042781336
407040.74974745495,261.7702661710662
407023.8136406704,261.7627844178244
407012.3620237126,261.6903824606652
407006.16364894534,261.75290702217393
407045.0241486795,260.40082854194026
407001.45545579115,261.7153440795769
406987.2456493012,261.7179376784866
406992.0116971445,261.81578582534223
406963.94267714315,261.8103852687958
406951.79599598714,261.7965216375885
406955.64082185767,261.84887240160214
406955.76681000844,261.8451358998681
406939.7878298332,262.3426917803103
406951.4182231218,262.33992204981803
406960.3961342269,261.4940314452664
406939.26218926185,261.49027502907114
406947.5038715943,261.5043353030024
406969.3122030149,261.4916808541304
406954.651238399,261.99466268933526
406946.79183117964,263.1050799951902
407024.67330465,263.0373914308855
407067.8284567749,263.1752251744471
407039.2846392852,263.16220608037156
407060.04650259245,262.2857121498743
407066.3428131922,261.79308212460205
407059.3669938073,263.2304564016385
407073.73429696413,261.82529686738843
407040.284034364,263.27033411934434
407075.1525097081,261.87129558689
407137.03213993815,261.9026379265511
407130.9464881685,261.89534453556536
407142.3909240443,262.09839413767395
407139.27587388334,261.91121713200147
407148.16529766825,262.10858181441847
407135.56286049605,261.8881918750419
407139.5308669719,261.87610028701806
407135.35517133796,261.85874570496696
407104.21514218097,261.8514805630947
407098.43862707354,261.86557463424356
407083.35274108534,261.8565754763452
407057.2029464868,261.8424330024973
407059.00139382086,261.8440408592215
407072.389266457,261.8370703498102
407079.1083099404,261.8715407139569
407058.0950764028,261.80696715108314
407058.8312328926,261.86565609687807
407068.2280077544,261.842719329514
406991.1213224709,262.34503690943484
406932.63151383656,262.29368518666024
406956.40411411953,262.25906414374373
406959.48160716007,262.26971052422965
406924.90991327004,262.2918308498325
407062.12352479255,262.42738503324887
407056.2694638198,263.22182781556916
407042.203829885,262.3278481295867
407037.8524477372,260.8791204131316
407036.4390033826,260.8976134668754
407041.46240956907,260.88026038176747
407033.37220618216,260.8786744740357
407017.6744880357,262.2643772780695
407012.1614454589,262.2998415677311
406990.38806441176,262.0301773833308
407036.47910525725,260.7374507875438
406977.448308981,262.1310133098959
406980.6699305044,262.1380604546709
406925.72957479407,262.15800442046174
406937.8697208301,262.16779824200097
406919.61440368264,262.1144227737412
406894.63024866,262.09202461623335
406915.47723184084,271.32425748403693
406890.093146614,271.21733267138666
406887.32463683735,271.36687477063845
406809.7149395555,270.96805165840743
406828.4515268766,271.0283956073773
406865.00555349333,271.01510312159877
406721.0170904465,271.1184686793675
406746.3778310454,271.09658662451955
406730.4302887458,271.1112875065501
406737.9921021322,271.1292878916918
406671.5904073554,271.2414331819725
406787.6888540762,271.1070443863515
406789.22735623794,271.108070746646
406792.59155195026,271.12534821371344
406782.1254929411,271.14523679920126
406782.0631855207,271.41050555702344
406830.212293301,271.41602874398666
406853.08062977734,271.46439644226126
406852.49248927337,262.02753959254113
406857.1706355144,262.08422338827995
406856.67447801837,261.87022635856675
406901.8589510799,261.7757961305927
406882.68639739987,261.79986449853754
406874.66393541766,261.7966143542654
406864.19878149964,271.2263876350328
406835.49849193287,261.77448577283457
406830.6337813924,271.23441679253784
406823.68191337684,271.199562156297
406821.9042895969,272.8141426373967
406687.4270399046,272.89410077699506
406715.36013649486,273.25453641840255
406698.6186726441,273.2273677939718
406702.02866754413,273.23671640580886
406705.16790518817,273.1955543065262
406708.8117916411,273.09221474372214
406738.3477440445,273.118473852284
406792.1837760898,273.1449065930158
406787.3013905296,273.15485953599983
406693.94248034246,273.150335791681
406729.9663843507,275.15504743762637
406750.7525511631,275.15349990102146
406718.4231638555,275.085520919245
406725.12490953354,275.1883705661656
406759.0818865708,275.2441132069655
406902.43902226695,274.29016665343266
406933.85787611996,265.4551532268708
406875.89669953106,274.95744103980996
406892.05523374333,274.9690524969257
406829.0669123857,274.9643817367975
406838.44669777295,274.99055256556744
406801.72454285267,273.22023668718526
406780.20132971957,273.2454019785713
406797.585023998,273.22565108735205
406808.4695368986,274.2371879182615
406800.1522699197,274.22390760998616
406768.7542856852,274.2938049430572
406791.01947098935,274.2870752566004
406765.11942290555,274.15253143164824
406754.8250932324,274.1441337602258
406759.3396631471,274.1495684343741
406782.7181560527,274.22288171802387
406810.4978594823,274.2702501179691
406815.54114357295,272.25719823720317
406787.92520392535,272.05153376198024
406756.30093764846,271.98140586639346
406798.96935615485,272.05749786402447
406796.7117255945,272.063578749489
406767.49689181213,271.99194837498453
406806.02266221895,272.0904853269233
406811.96717137797,272.0779739636803
406834.80816345627,272.01908885416435
406850.343533425,272.1497987087771
406853.944697854,272.24524314151574
406861.27990146534,272.1907570272241
406878.78410892247,272.20538691841915
406915.13939859683,262.80220984541984
406870.13918459334,272.2386027648278
406913.540125922,262.79161237739953
406894.81715278537,262.8180156577467
406907.316942442,262.51437427446507
406918.7499264088,262.55544161974814
406900.37604493805,262.8409785410647
406908.46547426516,262.8347835808683
406855.926964331,272.2622877090657
406870.6336676997,262.8554467073979
406812.6867770827,272.0299282649112
406808.3856789586,272.08705530129066
406761.283984118,272.08528205884494
406773.11779204145,272.15655221675524
406826.5595398906,272.19979979018046
406817.4674280908,273.16537461471876
406801.710039314,273.15166492398777
406799.66594311513,273.16272251649974
406785.0402249999,273.18913020387396
406795.12047531846,273.02133596657006
406781.44858687127,272.7483341952342
406771.99845204403,272.72673757253096
406775.0205772291,273.27465220600146
406775.93645393796,273.2665686793092
406797.7557350621,273.33639283162074
406815.40877954086,263.7468521641315
406776.96312957583,273.1257069205172
406788.8228508807,273.20216636991097
406790.5818113517,273.14197920129413
406802.9457422905,263.75623543766886
406793.30664695473,273.13786719406517
406768.3186930747,273.1411677315703
406840.796755073,273.4874621671596
406794.2987126777,273.39261555590286
406800.6562911662,273.4081594240416
406800.47144877294,273.4315158895387
406809.85568130796,263.991097583377
406814.64768416795,273.3839903780076
406846.35648218525,264.0172319616609
406824.61883489415,264.0188181871831
406803.6838259449,273.45946244024566
406813.95590889844,273.4525578849474
406817.3996460546,273.48174076441137
406803.3621972468,273.50966789892345
406784.2509465894,273.14137182875385
406778.15809459874,273.1391759976612
406789.6687658095,273.03842904888546
406815.4235626781,263.70755683478376
406776.7165891653,273.0824077678866
406783.10257273726,273.18690667823716
406779.22262110584,264.0561751339192
406756.9327603839,273.31191633116384
406741.4385842702,273.26805139642227
406715.34237158706,273.29834430464507
406704.6918018056,273.31376430076403
406705.3292667693,273.3299581005658
406701.2150124758,272.6391348495261
406691.51138295745,272.6234242753247
406704.620577175,273.1634308213891
406705.93669446843,273.1953257200023
406690.0461841753,272.7274826078046
406668.2869821835,272.7464308069154
406716.63335118984,273.2126729891204
406699.6125913324,273.2354500399835
406682.87369082175,273.25156001682046
406681.60824204196,273.24828309231737
406666.4053153981,272.663388782185
406663.24812196376,272.6815250719851
406674.35668007314,273.26679724598677
406684.9274291401,273.27472450791424
406687.9846803271,273.20377560558734
406695.8565628812,272.6591427197857
406688.5853741229,273.27453592655206
406681.9751312938,272.644432826704
406695.72958230844,272.6683587347053
406703.9987924476,273.2776824680102
406668.65793801827,272.60482802369074
406678.8906167673,272.61821900844456
406595.65565562475,272.9468712305016
406506.0339330696,272.67287153603706
406545.3542856096,272.1628718825693
406547.26893613226,272.6590922017365
406533.42017077544,272.715262738737
406534.4115474716,272.59872307156405
406501.9031598129,272.70472907855833
406548.1139561463,272.7604564694264
406556.7088901873,272.64836328415123
406552.0485750344,272.5100844412904
406555.6319669872,272.41080270304826
406578.5975422615,272.41197939283455
406559.05030281807,272.4441154476451
406549.17563712,272.5006022075881
406545.5879721895,272.0889698365056
406539.1099489215,272.1623313951288
406524.55553506035,272.85758723385686
406546.1499295396,272.99356452438957
406539.8637850861,273.1735495678878
406526.6181385579,275.7429361293213
406549.2810426014,275.78074999031145
406566.49128401926,275.81377910899545
406531.01234138134,275.7719588710984
406317.40192834,276.4998027283192
406352.8221099851,277.1653579698772
406395.3658623204,276.6744848812275
406387.77459431445,276.68587989032665
406395.0174955297,276.6553537054948
406369.6365455425,276.65242715768284
406385.8466134372,276.65790022225593
406395.6060652916,277.0678248645215
406406.05050049926,277.07579838106324
406416.3998054445,277.40709336108335
406525.9652658053,277.0381775655252
406503.1442233805,277.0168185728327
406469.6286496224,277.0081905483864
406493.32736750564,277.0853321449321
406486.6437421137,277.0167633520711
406491.83118402434,277.0672235075615
406509.6806635903,277.01428023777135
406514.111922582,276.97213814452226
406500.447603481,276.54954651099916
406516.09623009374,276.5050222144554
406535.9185717417,276.6105026325874
406541.2601191522,276.60601096467275
406527.1797898971,276.61704775998726
406519.1998581311,276.6964623542045
406542.06024904683,276.6964545419627
406526.1554081692,276.60436836075434
406510.8623145881,276.6818182272086
406523.81067960104,276.63801971252076
406512.83592653094,276.6527562442108
406521.0030972956,276.66177599801875
406513.2364016939,276.6180997749854
406480.99616158457,276.35137647423664
406477.5112914611,276.27625577493046
406455.83549885935,276.3162164571601
406370.8955570256,276.26583004047774
406390.7324101732,276.30669087555236
406412.7670928021,276.2979448201094
406395.3203816294,276.30787742346496
406387.5856118696,276.29343578217197
406391.9355108623,276.1947575699644
406413.89142488345,276.2341153233403
406419.1568171639,276.2393343552759
406465.5510107187,276.2535625031808
406481.95869467274,276.29662536155905
406500.95076202427,276.3430231058088
406484.73061482573,276.2819027741662
406501.2399434059,275.6380440119922
406518.91977950046,275.53633024094177
406527.4405053283,275.54846011812396
406519.91850903013,275.4386868181643
406520.6019378689,275.56639254763695
406520.29937455046,275.61524672711977
406524.56486202613,275.5992632931111
406542.5330800339,275.66956743582574
406566.57134872524,275.42449902784074
